File,Output_folder,Experiment,MS_Plate,Fraction,Parameter_group,PTM,Reference_channel,File_order,Compound_order,Project,Comments
4891_A05_053703_S00_U05_I00_TMT11_R1,Batch21_PP_MASTER,Batch21_PP_MASTER,4891,5,1,TRUE,,5,,Patients,
4891_A06_053703_S00_U06_I00_TMT11_R1,Batch21_PP_MASTER,Batch21_PP_MASTER,4891,6,1,TRUE,,6,,Patients,
4891_A07_053703_S00_U07_I00_TMT11_R1,Batch21_PP_MASTER,Batch21_PP_MASTER,4891,7,1,TRUE,,7,,Patients,
4891_A08_053703_S00_U08_I00_TMT11_R1,Batch21_PP_MASTER,Batch21_PP_MASTER,4891,8,1,TRUE,,8,,Patients,
4891_A09_053703_S00_U09_I00_TMT11_R1,Batch21_PP_MASTER,Batch21_PP_MASTER,4891,9,1,TRUE,,9,,Patients,
4891_A10_053703_S00_U10_I00_TMT11_R1,Batch21_PP_MASTER,Batch21_PP_MASTER,4891,10,1,TRUE,,10,,Patients,
4891_A11_053703_S00_U11_I00_TMT11_R1,Batch21_PP_MASTER,Batch21_PP_MASTER,4891,11,1,TRUE,,11,,Patients,
4891_A12_053703_S00_U12_I00_TMT11_R1,Batch21_PP_MASTER,Batch21_PP_MASTER,4891,12,1,TRUE,,12,,Patients,
04907_GA1_P054110_S00_I00_U01_R1_TMT10,Batch18_PP_MASTER,Batch18_PP_MASTER,4907,1,1,TRUE,,1,,Patients,
04907_GB1_P054110_S00_I00_U02_R1_TMT10,Batch18_PP_MASTER,Batch18_PP_MASTER,4907,2,1,TRUE,,2,,Patients,
04907_GC1_P054110_S00_I00_U03_R1_TMT10,Batch18_PP_MASTER,Batch18_PP_MASTER,4907,3,1,TRUE,,3,,Patients,
04907_GD1_P054110_S00_I00_U04_R1_TMT10,Batch18_PP_MASTER,Batch18_PP_MASTER,4907,4,1,TRUE,,4,,Patients,
04907_GE1_P054110_S00_I00_U05_R1_TMT10,Batch18_PP_MASTER,Batch18_PP_MASTER,4907,5,1,TRUE,,5,,Patients,
04907_GF1_P054110_S00_I00_U06_R1_TMT10,Batch18_PP_MASTER,Batch18_PP_MASTER,4907,6,1,TRUE,,6,,Patients,
04907_GG1_P054110_S00_I00_U07_R1_TMT10,Batch18_PP_MASTER,Batch18_PP_MASTER,4907,7,1,TRUE,,7,,Patients,
04907_GH1_P054110_S00_I00_U08_R1_TMT10,Batch18_PP_MASTER,Batch18_PP_MASTER,4907,8,1,TRUE,,8,,Patients,
04907_GA2_P054110_S00_I00_U09_R1_TMT10,Batch18_PP_MASTER,Batch18_PP_MASTER,4907,9,1,TRUE,,9,,Patients,
04907_GB2_P054110_S00_I00_U10_R1_TMT10,Batch18_PP_MASTER,Batch18_PP_MASTER,4907,10,1,TRUE,,10,,Patients,
04907_GC2_P054110_S00_I00_U11_R1_TMT10,Batch18_PP_MASTER,Batch18_PP_MASTER,4907,11,1,TRUE,,11,,Patients,
04907_GD2_P054110_S00_I00_U12_R1_TMT10,Batch18_PP_MASTER,Batch18_PP_MASTER,4907,12,1,TRUE,,12,,Patients,
4889_BA10_053701_S00_U10_TMT11_R1,Batch18_var_MASTER,Batch18_var_MASTER,4889,10,0,FALSE,,10,,Patients,
4889_BD9_053701_S00_U40_TMT11_R1,Batch18_var_MASTER,Batch18_var_MASTER,4889,40,0,FALSE,,40,,Patients,
4879_A01_053280_S00_U01_I00_TMT11_R1,Batch19_PP_MASTER,Batch19_PP_MASTER,4879,1,1,TRUE,,1,,Patients,
4879_A02_053280_S00_U02_I00_TMT11_R1,Batch19_PP_MASTER,Batch19_PP_MASTER,4879,2,1,TRUE,,2,,Patients,
4879_A03_053280_S00_U03_I00_TMT11_R1,Batch19_PP_MASTER,Batch19_PP_MASTER,4879,3,1,TRUE,,3,,Patients,
4879_A04_053280_S00_U04_I00_TMT11_R1,Batch19_PP_MASTER,Batch19_PP_MASTER,4879,4,1,TRUE,,4,,Patients,
4879_A05_053280_S00_U05_I00_TMT11_R1,Batch19_PP_MASTER,Batch19_PP_MASTER,4879,5,1,TRUE,,5,,Patients,
4879_A06_053280_S00_U06_I00_TMT11_R1,Batch19_PP_MASTER,Batch19_PP_MASTER,4879,6,1,TRUE,,6,,Patients,
4879_A07_053280_S00_U07_I00_TMT11_R1,Batch19_PP_MASTER,Batch19_PP_MASTER,4879,7,1,TRUE,,7,,Patients,
4879_A08_053280_S00_U08_I00_TMT11_R1,Batch19_PP_MASTER,Batch19_PP_MASTER,4879,8,1,TRUE,,8,,Patients,
4879_A09_053280_S00_U09_I00_TMT11_R1,Batch19_PP_MASTER,Batch19_PP_MASTER,4879,9,1,TRUE,,9,,Patients,
4879_A10_053280_S00_U10_I00_TMT11_R1,Batch19_PP_MASTER,Batch19_PP_MASTER,4879,10,1,TRUE,,10,,Patients,
4879_A11_053280_S00_U11_I00_TMT11_R1,Batch19_PP_MASTER,Batch19_PP_MASTER,4879,11,1,TRUE,,11,,Patients,
4879_A12_053280_S00_U12_I00_TMT11_R1,Batch19_PP_MASTER,Batch19_PP_MASTER,4879,12,1,TRUE,,12,,Patients,
4878_A10_053280_S00_U10_TMT11_R1,Batch19_var_MASTER,Batch19_var_MASTER,4878,10,0,FALSE,,10,,Patients,
4878_D09_053280_S00_U40_TMT11_R1,Batch19_var_MASTER,Batch19_var_MASTER,4878,40,0,FALSE,,40,,Patients,
04853_GA1_P052743_S00_I00_U01_TMT11_R2,Batch16_PP_MASTER,Batch16_PP_MASTER,4853,1,1,TRUE,,1,,Patients,
04853_GB1_P052743_S00_I00_U02_TMT11_R1,Batch16_PP_MASTER,Batch16_PP_MASTER,4853,2,1,TRUE,,2,,Patients,
04853_GC1_P052743_S00_I00_U03_TMT11_R1,Batch16_PP_MASTER,Batch16_PP_MASTER,4853,3,1,TRUE,,3,,Patients,
04853_GD1_P052743_S00_I00_U04_TMT11_R1,Batch16_PP_MASTER,Batch16_PP_MASTER,4853,4,1,TRUE,,4,,Patients,
04853_GE1_P052743_S00_I00_U05_TMT11_R1,Batch16_PP_MASTER,Batch16_PP_MASTER,4853,5,1,TRUE,,5,,Patients,
04853_GF1_P052743_S00_I00_U06_TMT11_R1,Batch16_PP_MASTER,Batch16_PP_MASTER,4853,6,1,TRUE,,6,,Patients,
04853_GG1_P052743_S00_I00_U07_TMT11_R1,Batch16_PP_MASTER,Batch16_PP_MASTER,4853,7,1,TRUE,,7,,Patients,
04853_GH1_P052743_S00_I00_U08_TMT11_R1,Batch16_PP_MASTER,Batch16_PP_MASTER,4853,8,1,TRUE,,8,,Patients,
04853_GA2_P052743_S00_I00_U09_TMT11_R1,Batch16_PP_MASTER,Batch16_PP_MASTER,4853,9,1,TRUE,,9,,Patients,
04853_GB2_P052743_S00_I00_U10_TMT11_R1,Batch16_PP_MASTER,Batch16_PP_MASTER,4853,10,1,TRUE,,10,,Patients,
04853_GC2_P052743_S00_I00_U11_TMT11_R1,Batch16_PP_MASTER,Batch16_PP_MASTER,4853,11,1,TRUE,,11,,Patients,
04853_GD2_P052743_S00_I00_U12_TMT11_R1,Batch16_PP_MASTER,Batch16_PP_MASTER,4853,12,1,TRUE,,12,,Patients,
4852_BG2_052741_S00_U10_TMT11_R1,Batch16_var_MASTER,Batch16_var_MASTER,4852,10,0,FALSE,,10,,Patients,
4852_BH5_052741_S00_U40_TMT11_R1,Batch16_var_MASTER,Batch16_var_MASTER,4852,40,0,FALSE,,40,,Patients,
04853_GE2_P052744_S00_I00_U01_TMT11_R1,Batch17_PP_MASTER,Batch17_PP_MASTER,4853,1,1,TRUE,,1,,Patients,
04853_GF2_P052744_S00_I00_U02_TMT11_R1,Batch17_PP_MASTER,Batch17_PP_MASTER,4853,2,1,TRUE,,2,,Patients,
04853_GG2_P052744_S00_I00_U03_TMT11_R1,Batch17_PP_MASTER,Batch17_PP_MASTER,4853,3,1,TRUE,,3,,Patients,
04853_GH2_P052744_S00_I00_U04_TMT11_R1,Batch17_PP_MASTER,Batch17_PP_MASTER,4853,4,1,TRUE,,4,,Patients,
04853_GA3_P052744_S00_I00_U05_TMT11_R1,Batch17_PP_MASTER,Batch17_PP_MASTER,4853,5,1,TRUE,,5,,Patients,
04853_GB3_P052744_S00_I00_U06_TMT11_R1,Batch17_PP_MASTER,Batch17_PP_MASTER,4853,6,1,TRUE,,6,,Patients,
04853_GC3_P052744_S00_I00_U07_TMT11_R1,Batch17_PP_MASTER,Batch17_PP_MASTER,4853,7,1,TRUE,,7,,Patients,
04853_GD3_P052744_S00_I00_U08_TMT11_R1,Batch17_PP_MASTER,Batch17_PP_MASTER,4853,8,1,TRUE,,8,,Patients,
04853_GE3_P052744_S00_I00_U09_TMT11_R1,Batch17_PP_MASTER,Batch17_PP_MASTER,4853,9,1,TRUE,,9,,Patients,
04853_GF3_P052744_S00_I00_U10_TMT11_R1,Batch17_PP_MASTER,Batch17_PP_MASTER,4853,10,1,TRUE,,10,,Patients,
04853_GG3_P052744_S00_I00_U11_TMT11_R1,Batch17_PP_MASTER,Batch17_PP_MASTER,4853,11,1,TRUE,,11,,Patients,
04853_GH3_P052744_S00_I00_U12_TMT11_R1,Batch17_PP_MASTER,Batch17_PP_MASTER,4853,12,1,TRUE,,12,,Patients,
4852_BG8_052742_S00_U10_TMT11_R1,Batch17_var_MASTER,Batch17_var_MASTER,4852,10,0,FALSE,,10,,Patients,
4852_BH11_052742_S00_U40_TMT11_R1,Batch17_var_MASTER,Batch17_var_MASTER,4852,40,0,FALSE,,40,,Patients,
04486_BA2_P051506_S00_I00_U01_R1_TMT10,Batch14_PP_MASTER,Batch14_PP_MASTER,4486,1,1,TRUE,,1,,Patients,
04486_BB2_P051506_S00_I00_U02_R1_TMT10,Batch14_PP_MASTER,Batch14_PP_MASTER,4486,2,1,TRUE,,2,,Patients,
04486_BC2_P051506_S00_I00_U03_R1_TMT10,Batch14_PP_MASTER,Batch14_PP_MASTER,4486,3,1,TRUE,,3,,Patients,
04486_BD2_P051506_S00_I00_U04_R1_TMT10,Batch14_PP_MASTER,Batch14_PP_MASTER,4486,4,1,TRUE,,4,,Patients,
04486_BE2_P051506_S00_I00_U05_R1_TMT10,Batch14_PP_MASTER,Batch14_PP_MASTER,4486,5,1,TRUE,,5,,Patients,
04486_BF2_P051506_S00_I00_U06_R1_TMT10,Batch14_PP_MASTER,Batch14_PP_MASTER,4486,6,1,TRUE,,6,,Patients,
04486_BG2_P051506_S00_I00_U07_R1_TMT10,Batch14_PP_MASTER,Batch14_PP_MASTER,4486,7,1,TRUE,,7,,Patients,
04486_BH2_P051506_S00_I00_U08_R1_TMT10,Batch14_PP_MASTER,Batch14_PP_MASTER,4486,8,1,TRUE,,8,,Patients,
04486_BA3_P051506_S00_I00_U09_R1_TMT10,Batch14_PP_MASTER,Batch14_PP_MASTER,4486,9,1,TRUE,,9,,Patients,
04486_BB3_P051506_S00_I00_U10_R1_TMT10,Batch14_PP_MASTER,Batch14_PP_MASTER,4486,10,1,TRUE,,10,,Patients,
04486_BC3_P051506_S00_I00_U11_R1_TMT10,Batch14_PP_MASTER,Batch14_PP_MASTER,4486,11,1,TRUE,,11,,Patients,
04486_BD3_P051506_S00_I00_U12_R1_TMT10,Batch14_PP_MASTER,Batch14_PP_MASTER,4486,12,1,TRUE,,12,,Patients,
4485_BG2_051504_S00_U10_TMT11_R1,Batch14_var_MASTER,Batch14_var_MASTER,4485,10,0,FALSE,,10,,Patients,
4485_BH5_051504_S00_U40_TMT11_R1,Batch14_var_MASTER,Batch14_var_MASTER,4485,40,0,FALSE,,40,,Patients,
04486_BE3_P051507_S00_I00_U01_R1_TMT10,Batch15_PP_MASTER,Batch15_PP_MASTER,4486,1,1,TRUE,,1,,Patients,
04486_BF3_P051507_S00_I00_U02_R1_TMT10,Batch15_PP_MASTER,Batch15_PP_MASTER,4486,2,1,TRUE,,2,,Patients,
04486_BG3_P051507_S00_I00_U03_R1_TMT10,Batch15_PP_MASTER,Batch15_PP_MASTER,4486,3,1,TRUE,,3,,Patients,
04486_BH3_P051507_S00_I00_U04_R1_TMT10,Batch15_PP_MASTER,Batch15_PP_MASTER,4486,4,1,TRUE,,4,,Patients,
04486_BA4_P051507_S00_I00_U05_R1_TMT10,Batch15_PP_MASTER,Batch15_PP_MASTER,4486,5,1,TRUE,,5,,Patients,
04486_BB4_P051507_S00_I00_U06_R1_TMT10,Batch15_PP_MASTER,Batch15_PP_MASTER,4486,6,1,TRUE,,6,,Patients,
04486_BC4_P051507_S00_I00_U07_R1_TMT10,Batch15_PP_MASTER,Batch15_PP_MASTER,4486,7,1,TRUE,,7,,Patients,
04486_BD4_P051507_S00_I00_U08_R1_TMT10,Batch15_PP_MASTER,Batch15_PP_MASTER,4486,8,1,TRUE,,8,,Patients,
04486_BE4_P051507_S00_I00_U09_R1_TMT10,Batch15_PP_MASTER,Batch15_PP_MASTER,4486,9,1,TRUE,,9,,Patients,
04486_BF4_P051507_S00_I00_U10_R1_TMT10,Batch15_PP_MASTER,Batch15_PP_MASTER,4486,10,1,TRUE,,10,,Patients,
04486_BG4_P051507_S00_I00_U11_R1_TMT10,Batch15_PP_MASTER,Batch15_PP_MASTER,4486,11,1,TRUE,,11,,Patients,
04486_BH4_P051507_S00_I00_U12_R1_TMT10,Batch15_PP_MASTER,Batch15_PP_MASTER,4486,12,1,TRUE,,12,,Patients,
4485_BG8_051505_S00_U10_TMT11_R1,Batch15_var_MASTER,Batch15_var_MASTER,4485,10,0,FALSE,,10,,Patients,
4485_BH11_051505_S00_U40_TMT11_R1,Batch15_var_MASTER,Batch15_var_MASTER,4485,40,0,FALSE,,40,,Patients,
04469_BA1_P051392_S00_I00_U01_R1_TMT10,Batch12_PP_MASTER,Batch12_PP_MASTER,4469,1,1,TRUE,,1,,Patients,
04469_BB1_P051392_S00_I00_U02_R1_TMT10,Batch12_PP_MASTER,Batch12_PP_MASTER,4469,2,1,TRUE,,2,,Patients,
04469_BC1_P051392_S00_I00_U03_R1_TMT10,Batch12_PP_MASTER,Batch12_PP_MASTER,4469,3,1,TRUE,,3,,Patients,
04469_BD1_P051392_S00_I00_U04_R1_TMT10,Batch12_PP_MASTER,Batch12_PP_MASTER,4469,4,1,TRUE,,4,,Patients,
04469_BE1_P051392_S00_I00_U05_R1_TMT10,Batch12_PP_MASTER,Batch12_PP_MASTER,4469,5,1,TRUE,,5,,Patients,
04469_BF1_P051392_S00_I00_U06_R1_TMT10,Batch12_PP_MASTER,Batch12_PP_MASTER,4469,6,1,TRUE,,6,,Patients,
04469_BG1_P051392_S00_I00_U07_R1_TMT10,Batch12_PP_MASTER,Batch12_PP_MASTER,4469,7,1,TRUE,,7,,Patients,
04469_BH1_P051392_S00_I00_U08_R1_TMT10,Batch12_PP_MASTER,Batch12_PP_MASTER,4469,8,1,TRUE,,8,,Patients,
04469_BA2_P051392_S00_I00_U09_R1_TMT10,Batch12_PP_MASTER,Batch12_PP_MASTER,4469,9,1,TRUE,,9,,Patients,
04469_BB2_P051392_S00_I00_U10_R1_TMT10,Batch12_PP_MASTER,Batch12_PP_MASTER,4469,10,1,TRUE,,10,,Patients,
04469_BC2_P051392_S00_I00_U11_R1_TMT10,Batch12_PP_MASTER,Batch12_PP_MASTER,4469,11,1,TRUE,,11,,Patients,
04469_BD2_P051392_S00_I00_U12_R1_TMT10,Batch12_PP_MASTER,Batch12_PP_MASTER,4469,12,1,TRUE,,12,,Patients,
4468_BG2_051390_S00_U10_TMT11_R1,Batch12_var_MASTER,Batch12_var_MASTER,4468,10,0,FALSE,,10,,Patients,
4468_BH5_051390_S00_U40_TMT11_R1,Batch12_var_MASTER,Batch12_var_MASTER,4468,40,0,FALSE,,40,,Patients,
04469_BE2_P051393_S00_I00_U01_R1_TMT10,Batch13_PP_MASTER,Batch13_PP_MASTER,4469,1,1,TRUE,,1,,Patients,
04469_BF2_P051393_S00_I00_U02_R1_TMT10,Batch13_PP_MASTER,Batch13_PP_MASTER,4469,2,1,TRUE,,2,,Patients,
04469_BG2_P051393_S00_I00_U03_R1_TMT10,Batch13_PP_MASTER,Batch13_PP_MASTER,4469,3,1,TRUE,,3,,Patients,
04469_BH2_P051393_S00_I00_U04_R1_TMT10,Batch13_PP_MASTER,Batch13_PP_MASTER,4469,4,1,TRUE,,4,,Patients,
04469_BA3_P051393_S00_I00_U05_R1_TMT10,Batch13_PP_MASTER,Batch13_PP_MASTER,4469,5,1,TRUE,,5,,Patients,
04469_BB3_P051393_S00_I00_U06_R1_TMT10,Batch13_PP_MASTER,Batch13_PP_MASTER,4469,6,1,TRUE,,6,,Patients,
04469_BC3_P051393_S00_I00_U07_R1_TMT10,Batch13_PP_MASTER,Batch13_PP_MASTER,4469,7,1,TRUE,,7,,Patients,
04469_BD3_P051393_S00_I00_U08_R1_TMT10,Batch13_PP_MASTER,Batch13_PP_MASTER,4469,8,1,TRUE,,8,,Patients,
04469_BE3_P051393_S00_I00_U09_R1_TMT10,Batch13_PP_MASTER,Batch13_PP_MASTER,4469,9,1,TRUE,,9,,Patients,
04469_BF3_P051393_S00_I00_U10_R1_TMT10,Batch13_PP_MASTER,Batch13_PP_MASTER,4469,10,1,TRUE,,10,,Patients,
04469_BG3_P051393_S00_I00_U11_R1_TMT10,Batch13_PP_MASTER,Batch13_PP_MASTER,4469,11,1,TRUE,,11,,Patients,
04469_BH3_P051393_S00_I00_U12_R1_TMT10,Batch13_PP_MASTER,Batch13_PP_MASTER,4469,12,1,TRUE,,12,,Patients,
4468_BG8_051391_S00_U10_TMT11_R1,Batch13_var_MASTER,Batch13_var_MASTER,4468,10,0,FALSE,,10,,Patients,
4468_BH11_051391_S00_U40_TMT11_R1,Batch13_var_MASTER,Batch13_var_MASTER,4468,40,0,FALSE,,40,,Patients,
4981_D01_053700_S00_U01_I00_TMT11_R1,Batch24_PP_INFORM,Batch24_PP_INFORM,4981,1,1,TRUE,,1,,Patients,
4981_D02_053700_S00_U02_I00_TMT11_R1,Batch24_PP_INFORM,Batch24_PP_INFORM,4981,2,1,TRUE,,2,,Patients,
4981_D03_053700_S00_U03_I00_TMT11_R1,Batch24_PP_INFORM,Batch24_PP_INFORM,4981,3,1,TRUE,,3,,Patients,
4981_D04_053700_S00_U04_I00_TMT11_R1,Batch24_PP_INFORM,Batch24_PP_INFORM,4981,4,1,TRUE,,4,,Patients,
4981_D05_053700_S00_U05_I00_TMT11_R1,Batch24_PP_INFORM,Batch24_PP_INFORM,4981,5,1,TRUE,,5,,Patients,
4981_D06_053700_S00_U06_I00_TMT11_R1,Batch24_PP_INFORM,Batch24_PP_INFORM,4981,6,1,TRUE,,6,,Patients,
4981_D07_053700_S00_U07_I00_TMT11_R1,Batch24_PP_INFORM,Batch24_PP_INFORM,4981,7,1,TRUE,,7,,Patients,
4981_D08_053700_S00_U08_I00_TMT11_R1,Batch24_PP_INFORM,Batch24_PP_INFORM,4981,8,1,TRUE,,8,,Patients,
4981_D09_053700_S00_U09_I00_TMT11_R1,Batch24_PP_INFORM,Batch24_PP_INFORM,4981,9,1,TRUE,,9,,Patients,
4981_D10_053700_S00_U10_I00_TMT11_R1,Batch24_PP_INFORM,Batch24_PP_INFORM,4981,10,1,TRUE,,10,,Patients,
4981_D11_053700_S00_U11_I00_TMT11_R1,Batch24_PP_INFORM,Batch24_PP_INFORM,4981,11,1,TRUE,,11,,Patients,
4981_D12_053700_S00_U12_I00_TMT11_R1,Batch24_PP_INFORM,Batch24_PP_INFORM,4981,12,1,TRUE,,12,,Patients,
4888_E10_053700_S00_U10_TMT11_R1,Batch24_var_INFORM,Batch24_var_INFORM,4888,10,0,FALSE,,10,,Patients,
4888_H09_053700_S00_U40_TMT11_R1,Batch24_var_INFORM,Batch24_var_INFORM,4888,40,0,FALSE,,40,,Patients,
4186_G02_047059_S00_U10_TMT11_R1,Batch1_var_INFORM_MASTER,Batch1_var_INFORM_MASTER,4186,10,0,FALSE,,10,,Patients,
4186_H05_047059_S00_U40_TMT11_R1,Batch1_var_INFORM_MASTER,Batch1_var_INFORM_MASTER,4186,40,0,FALSE,,40,,Patients,
5009_A10_055744_S00_U10_TMT11_R1,Batch27_var_MASTER,Batch27_var_MASTER,5009,10,0,FALSE,,10,,Patients,
5009_D09_055744_S00_U40_TMT11_R1,Batch27_var_MASTER,Batch27_var_MASTER,5009,40,0,FALSE,,40,,Patients,
5010_A01_P055744_S00_U01_I00_TMT11_R1,Batch27_PP_MASTER,Batch27_PP_MASTER,5010,1,1,TRUE,,1,,Patients,
5010_B01_P055744_S00_U02_I00_TMT11_R1,Batch27_PP_MASTER,Batch27_PP_MASTER,5010,2,1,TRUE,,2,,Patients,
5010_C01_P055744_S00_U03_I00_TMT11_R1,Batch27_PP_MASTER,Batch27_PP_MASTER,5010,3,1,TRUE,,3,,Patients,
5010_D01_P055744_S00_U04_I00_TMT11_R1,Batch27_PP_MASTER,Batch27_PP_MASTER,5010,4,1,TRUE,,4,,Patients,
5010_E01_P055744_S00_U05_I00_TMT11_R1,Batch27_PP_MASTER,Batch27_PP_MASTER,5010,5,1,TRUE,,5,,Patients,
5010_F01_P055744_S00_U06_I00_TMT11_R1,Batch27_PP_MASTER,Batch27_PP_MASTER,5010,6,1,TRUE,,6,,Patients,
5010_G01_P055744_S00_U07_I00_TMT11_R1,Batch27_PP_MASTER,Batch27_PP_MASTER,5010,7,1,TRUE,,7,,Patients,
5010_H01_P055744_S00_U08_I00_TMT11_R1,Batch27_PP_MASTER,Batch27_PP_MASTER,5010,8,1,TRUE,,8,,Patients,
5010_A02_P055744_S00_U09_I00_TMT11_R1,Batch27_PP_MASTER,Batch27_PP_MASTER,5010,9,1,TRUE,,9,,Patients,
5010_B02_P055744_S00_U10_I00_TMT11_R1,Batch27_PP_MASTER,Batch27_PP_MASTER,5010,10,1,TRUE,,10,,Patients,
5010_C02_P055744_S00_U11_I00_TMT11_R1,Batch27_PP_MASTER,Batch27_PP_MASTER,5010,11,1,TRUE,,11,,Patients,
5010_D02_P055744_S00_U12_I00_TMT11_R1,Batch27_PP_MASTER,Batch27_PP_MASTER,5010,12,1,TRUE,,12,,Patients,
5098_A10_057353_S00_U10_TMT11_R1,Batch28_var_MASTER,Batch28_var_MASTER,5098,10,0,FALSE,,10,,Patients,
5098_D09_057353_S00_U40_TMT11_R1,Batch28_var_MASTER,Batch28_var_MASTER,5098,40,0,FALSE,,40,,Patients,
5099_A01_057353_S00_U01_I00_TMT11_R1,Batch28_PP_MASTER,Batch28_PP_MASTER,5099,1,1,TRUE,,1,,Patients,
5099_B01_057353_S00_U02_I00_TMT11_R1,Batch28_PP_MASTER,Batch28_PP_MASTER,5099,2,1,TRUE,,2,,Patients,
5099_C01_057353_S00_U03_I00_TMT11_R1,Batch28_PP_MASTER,Batch28_PP_MASTER,5099,3,1,TRUE,,3,,Patients,
5099_D01_057353_S00_U04_I00_TMT11_R1,Batch28_PP_MASTER,Batch28_PP_MASTER,5099,4,1,TRUE,,4,,Patients,
5099_E01_057353_S00_U05_I00_TMT11_R1,Batch28_PP_MASTER,Batch28_PP_MASTER,5099,5,1,TRUE,,5,,Patients,
5099_F01_057353_S00_U06_I00_TMT11_R1,Batch28_PP_MASTER,Batch28_PP_MASTER,5099,6,1,TRUE,,6,,Patients,
5099_G01_057353_S00_U07_I00_TMT11_R1,Batch28_PP_MASTER,Batch28_PP_MASTER,5099,7,1,TRUE,,7,,Patients,
5099_H01_057353_S00_U08_I00_TMT11_R1,Batch28_PP_MASTER,Batch28_PP_MASTER,5099,8,1,TRUE,,8,,Patients,
5099_A02_057353_S00_U09_I00_TMT11_R1,Batch28_PP_MASTER,Batch28_PP_MASTER,5099,9,1,TRUE,,9,,Patients,
5099_B02_057353_S00_U10_I00_TMT11_R1,Batch28_PP_MASTER,Batch28_PP_MASTER,5099,10,1,TRUE,,10,,Patients,
5099_C02_057353_S00_U11_I00_TMT11_R1,Batch28_PP_MASTER,Batch28_PP_MASTER,5099,11,1,TRUE,,11,,Patients,
5099_D02_057353_S00_U12_I00_TMT11_R1,Batch28_PP_MASTER,Batch28_PP_MASTER,5099,12,1,TRUE,,12,,Patients,
5127_B04_058249_S00_U01_I00_TMT11_R1,Batch1_PP_Stomach,Batch1_PP_Stomach,5127,1,1,TRUE,,1,,IschemiaPilot,
5127_C04_058249_S00_U02_I00_TMT11_R1,Batch1_PP_Stomach,Batch1_PP_Stomach,5127,2,1,TRUE,,2,,IschemiaPilot,
5127_D04_058249_S00_U03_I00_TMT11_R1,Batch1_PP_Stomach,Batch1_PP_Stomach,5127,3,1,TRUE,,3,,IschemiaPilot,
5127_E04_058249_S00_U04_I00_TMT11_R1,Batch1_PP_Stomach,Batch1_PP_Stomach,5127,4,1,TRUE,,4,,IschemiaPilot,
5127_F04_058249_S00_U05_I00_TMT11_R1,Batch1_PP_Stomach,Batch1_PP_Stomach,5127,5,1,TRUE,,5,,IschemiaPilot,
5127_G04_058249_S00_U06_I00_TMT11_R1,Batch1_PP_Stomach,Batch1_PP_Stomach,5127,6,1,TRUE,,6,,IschemiaPilot,
5127_B05_058249_S00_U07_I00_TMT11_R1,Batch1_PP_Stomach,Batch1_PP_Stomach,5127,7,1,TRUE,,7,,IschemiaPilot,
5127_C05_058249_S00_U08_I00_TMT11_R1,Batch1_PP_Stomach,Batch1_PP_Stomach,5127,8,1,TRUE,,8,,IschemiaPilot,
5127_D05_058249_S00_U09_I00_TMT11_R1,Batch1_PP_Stomach,Batch1_PP_Stomach,5127,9,1,TRUE,,9,,IschemiaPilot,
5127_E05_058249_S00_U10_I00_TMT11_R1,Batch1_PP_Stomach,Batch1_PP_Stomach,5127,10,1,TRUE,,10,,IschemiaPilot,
5127_F05_058249_S00_U11_I00_TMT11_R1,Batch1_PP_Stomach,Batch1_PP_Stomach,5127,11,1,TRUE,,11,,IschemiaPilot,
5127_G05_058249_S00_U12_I00_TMT11_R1,Batch1_PP_Stomach,Batch1_PP_Stomach,5127,12,1,TRUE,,12,,IschemiaPilot,
5127_B06_058250_S00_U01_I00_TMT11_R1,Batch2_PP_Muscle,Batch2_PP_Muscle,5127,1,1,TRUE,,1,,IschemiaPilot,
5127_C06_058250_S00_U02_I00_TMT11_R1,Batch2_PP_Muscle,Batch2_PP_Muscle,5127,2,1,TRUE,,2,,IschemiaPilot,
5127_D06_058250_S00_U03_I00_TMT11_R1,Batch2_PP_Muscle,Batch2_PP_Muscle,5127,3,1,TRUE,,3,,IschemiaPilot,
5127_E06_058250_S00_U04_I00_TMT11_R1,Batch2_PP_Muscle,Batch2_PP_Muscle,5127,4,1,TRUE,,4,,IschemiaPilot,
5127_F06_058250_S00_U05_I00_TMT11_R1,Batch2_PP_Muscle,Batch2_PP_Muscle,5127,5,1,TRUE,,5,,IschemiaPilot,
5127_G06_058250_S00_U06_I00_TMT11_R1,Batch2_PP_Muscle,Batch2_PP_Muscle,5127,6,1,TRUE,,6,,IschemiaPilot,
5127_B07_058250_S00_U07_I00_TMT11_R1,Batch2_PP_Muscle,Batch2_PP_Muscle,5127,7,1,TRUE,,7,,IschemiaPilot,
5127_C07_058250_S00_U08_I00_TMT11_R1,Batch2_PP_Muscle,Batch2_PP_Muscle,5127,8,1,TRUE,,8,,IschemiaPilot,
5127_D07_058250_S00_U09_I00_TMT11_R1,Batch2_PP_Muscle,Batch2_PP_Muscle,5127,9,1,TRUE,,9,,IschemiaPilot,
5127_E07_058250_S00_U10_I00_TMT11_R1,Batch2_PP_Muscle,Batch2_PP_Muscle,5127,10,1,TRUE,,10,,IschemiaPilot,
5127_F07_058250_S00_U11_I00_TMT11_R1,Batch2_PP_Muscle,Batch2_PP_Muscle,5127,11,1,TRUE,,11,,IschemiaPilot,
5127_G07_058250_S00_U12_I00_TMT11_R1,Batch2_PP_Muscle,Batch2_PP_Muscle,5127,12,1,TRUE,,12,,IschemiaPilot,
